===== Class Prior Probabilities =====
P(RSV=False) = 0.9826990810320892
P(RSV=True) = 0.017300918967910695

===== Conditional Probabilities =====
P(AGE=Not Mentioned | RSV=False) = 8.171937566396992E-5
P(American College of Cardiology/American Heart Association Lesion Complexity Score C=Not Mentioned | RSV=False) = 0.9959956570974935
P(American College of Cardiology/American Heart Association Lesion Complexity Score C=Negated | RSV=False) = 4.903277023477358E-4
P(American College of Cardiology/American Heart Association Lesion Complexity Score C=Present | RSV=False) = 0.003514015200158773
P(American College of Cardiology/American Heart Association Lesion Complexity Score C=Not Mentioned | RSV=True) = 0.9860927152317881
P(American College of Cardiology/American Heart Association Lesion Complexity Score C=Negated | RSV=True) = 0.0013245033112582781
P(American College of Cardiology/American Heart Association Lesion Complexity Score C=Present | RSV=True) = 0.012582781456953643
P(Mild dehydration=Not Mentioned | RSV=False) = 0.9946647676196925
P(Mild dehydration=Negated | RSV=False) = 7.004681462110511E-5
P(Mild dehydration=Present | RSV=False) = 0.0052651855656864
P(Mild dehydration=Not Mentioned | RSV=True) = 0.9788079470198675
P(Mild dehydration=Negated | RSV=True) = 6.622516556291391E-4
P(Mild dehydration=Present | RSV=True) = 0.02052980132450331
P(Allergic disposition=Not Mentioned | RSV=False) = 0.937354798790525
P(Allergic disposition=Negated | RSV=False) = 0.0037708535204361584
P(Allergic disposition=Present | RSV=False) = 0.05887434768903884
P(Allergic disposition=Not Mentioned | RSV=True) = 0.8264900662251655
P(Allergic disposition=Negated | RSV=True) = 0.0013245033112582781
P(Allergic disposition=Present | RSV=True) = 0.17218543046357615
P(Agree=Not Mentioned | RSV=False) = 0.8370010623766884
P(Agree=Negated | RSV=False) = 0.0035840620147798777
P(Agree=Present | RSV=False) = 0.1594148756085317
P(Agree=Not Mentioned | RSV=True) = 0.9013245033112582
P(Agree=Negated | RSV=True) = 0.0013245033112582781
P(Agree=Present | RSV=True) = 0.09735099337748344
P(Social History=Not Mentioned | RSV=False) = 0.08075230278903067
P(Social History=Negated | RSV=False) = 0.030166828163489267
P(Social History=Present | RSV=False) = 0.8890808690474801
P(Social History=Not Mentioned | RSV=True) = 0.06357615894039735
P(Social History=Negated | RSV=True) = 0.0033112582781456954
P(Social History=Present | RSV=True) = 0.9331125827814569
P(Weakness=Not Mentioned | RSV=False) = 0.7208984671422067
P(Weakness=Negated | RSV=False) = 0.08208319226683167
P(Weakness=Present | RSV=False) = 0.19701834059096163
P(Weakness=Not Mentioned | RSV=True) = 0.8966887417218543
P(Weakness=Negated | RSV=True) = 0.017880794701986755
P(Weakness=Present | RSV=True) = 0.08543046357615894
P(Recurrent fevers=Not Mentioned | RSV=False) = 0.9875083180592362
P(Recurrent fevers=Negated | RSV=False) = 0.010880605204478326
P(Recurrent fevers=Present | RSV=False) = 0.0016110767362854173
P(Recurrent fevers=Not Mentioned | RSV=True) = 0.9867549668874173
P(Recurrent fevers=Negated | RSV=True) = 0.005298013245033113
P(Recurrent fevers=Present | RSV=True) = 0.007947019867549669
P(Center of town=Not Mentioned | RSV=False) = 0.9734172338512906
P(Center of town=Negated | RSV=False) = 1.4009362924221022E-4
P(Center of town=Present | RSV=False) = 0.026442672519467178
P(Center of town=Not Mentioned | RSV=True) = 0.9927152317880795
P(Center of town=Negated | RSV=True) = 0.0013245033112582781
P(Center of town=Present | RSV=True) = 0.005960264900662252
P(Skin Bruise=Not Mentioned | RSV=False) = 0.9522514213666133
P(Skin Bruise=Negated | RSV=False) = 0.010740511575236117
P(Skin Bruise=Present | RSV=False) = 0.03700806705815053
P(Skin Bruise=Not Mentioned | RSV=True) = 0.9940397350993377
P(Skin Bruise=Negated | RSV=True) = 6.622516556291391E-4
P(Skin Bruise=Present | RSV=True) = 0.005298013245033113
P(Labor After Cesarean=Not Mentioned | RSV=False) = 0.9912791715796724
P(Labor After Cesarean=Negated | RSV=False) = 2.9186172758793795E-4
P(Labor After Cesarean=Present | RSV=False) = 0.008428966692739648
P(Labor After Cesarean=Not Mentioned | RSV=True) = 0.9986754966887417
P(Labor After Cesarean=Negated | RSV=True) = 6.622516556291391E-4
P(Labor After Cesarean=Present | RSV=True) = 6.622516556291391E-4
P(Full Term Birth=Not Mentioned | RSV=False) = 0.9802584727459519
P(Full Term Birth=Negated | RSV=False) = 5.837234551758759E-5
P(Full Term Birth=Present | RSV=False) = 0.019683154908530533
P(Full Term Birth=Not Mentioned | RSV=True) = 0.7596026490066226
P(Full Term Birth=Negated | RSV=True) = 6.622516556291391E-4
P(Full Term Birth=Present | RSV=True) = 0.23973509933774834
P(Tachycardia by ECG Finding=Not Mentioned | RSV=False) = 0.9405769522630958
P(Tachycardia by ECG Finding=Negated | RSV=False) = 0.015573741784092368
P(Tachycardia by ECG Finding=Present | RSV=False) = 0.04384930595281179
P(Tachycardia by ECG Finding=Not Mentioned | RSV=True) = 0.8231788079470199
P(Tachycardia by ECG Finding=Negated | RSV=True) = 0.00728476821192053
P(Tachycardia by ECG Finding=Present | RSV=True) = 0.1695364238410596
P(Resident - answer to question=Not Mentioned | RSV=False) = 0.5822641465379362
P(Resident - answer to question=Negated | RSV=False) = 0.0011791213794552693
P(Resident - answer to question=Present | RSV=False) = 0.4165567320826085
P(Resident - answer to question=Not Mentioned | RSV=True) = 0.4456953642384106
P(Resident - answer to question=Negated | RSV=True) = 0.0013245033112582781
P(Resident - answer to question=Present | RSV=True) = 0.5529801324503312
P(At work=Not Mentioned | RSV=False) = 0.9779352533943519
P(At work=Negated | RSV=False) = 2.3348938207035035E-4
P(At work=Present | RSV=False) = 0.021831257223577757
P(At work=Not Mentioned | RSV=True) = 0.9980132450331126
P(At work=Negated | RSV=True) = 6.622516556291391E-4
P(At work=Present | RSV=True) = 0.0013245033112582781
P(Day 5=Not Mentioned | RSV=False) = 0.9991477637554432
P(Day 5=Negated | RSV=False) = 1.1674469103517518E-5
P(Day 5=Present | RSV=False) = 8.405617754532613E-4
P(Day 5=Not Mentioned | RSV=True) = 0.980794701986755
P(Day 5=Negated | RSV=True) = 6.622516556291391E-4
P(Day 5=Present | RSV=True) = 0.018543046357615896
P(Numbness or tingling=Not Mentioned | RSV=False) = 0.9625599775850193
P(Numbness or tingling=Negated | RSV=False) = 0.018235520739694363
P(Numbness or tingling=Present | RSV=False) = 0.019204501675286315
P(Numbness or tingling=Not Mentioned | RSV=True) = 0.9953642384105961
P(Numbness or tingling=Negated | RSV=True) = 0.0013245033112582781
P(Numbness or tingling=Present | RSV=True) = 0.0033112582781456954
P(One or Two Days=Not Mentioned | RSV=False) = 0.9881270649217226
P(One or Two Days=Negated | RSV=False) = 1.5176809834572774E-4
P(One or Two Days=Present | RSV=False) = 0.011721166979931587
P(One or Two Days=Not Mentioned | RSV=True) = 0.9741721854304636
P(One or Two Days=Negated | RSV=True) = 6.622516556291391E-4
P(One or Two Days=Present | RSV=True) = 0.025165562913907286
P(Nausea or vomiting=Not Mentioned | RSV=False) = 0.930968864190901
P(Nausea or vomiting=Negated | RSV=False) = 0.037871977771810825
P(Nausea or vomiting=Present | RSV=False) = 0.031159158037288255
P(Nausea or vomiting=Not Mentioned | RSV=True) = 0.9708609271523179
P(Nausea or vomiting=Negated | RSV=True) = 0.019867549668874173
P(Nausea or vomiting=Present | RSV=True) = 0.009271523178807948
P(Complete Response with Incomplete Platelet Recovery=Not Mentioned | RSV=False) = 0.9854536114970172
P(Complete Response with Incomplete Platelet Recovery=Negated | RSV=False) = 1.5176809834572774E-4
P(Complete Response with Incomplete Platelet Recovery=Present | RSV=False) = 0.014394620404637098
P(Complete Response with Incomplete Platelet Recovery=Not Mentioned | RSV=True) = 0.956953642384106
P(Complete Response with Incomplete Platelet Recovery=Negated | RSV=True) = 0.0013245033112582781
P(Complete Response with Incomplete Platelet Recovery=Present | RSV=True) = 0.041721854304635764
P(New or Worsening Symptom=Not Mentioned | RSV=False) = 0.966365854512766
P(New or Worsening Symptom=Negated | RSV=False) = 2.8018725848442044E-4
P(New or Worsening Symptom=Present | RSV=False) = 0.03335395822874955
P(New or Worsening Symptom=Not Mentioned | RSV=True) = 0.9960264900662251
P(New or Worsening Symptom=Negated | RSV=True) = 6.622516556291391E-4
P(New or Worsening Symptom=Present | RSV=True) = 0.0033112582781456954
P(Too early=Not Mentioned | RSV=False) = 0.9929836440687859
P(Too early=Negated | RSV=False) = 1.284191601386927E-4
P(Too early=Present | RSV=False) = 0.006887936771075335
P(Too early=Not Mentioned | RSV=True) = 0.9304635761589404
P(Too early=Negated | RSV=True) = 6.622516556291391E-4
P(Too early=Present | RSV=True) = 0.06887417218543046
P(Overdose=Not Mentioned | RSV=False) = 0.9888158585988303
P(Overdose=Negated | RSV=False) = 5.487000478653233E-4
P(Overdose=Present | RSV=False) = 0.01063544135330446
P(Overdose=Not Mentioned | RSV=True) = 0.9986754966887417
P(Overdose=Negated | RSV=True) = 6.622516556291391E-4
P(Overdose=Present | RSV=True) = 6.622516556291391E-4
P(3 times=Not Mentioned | RSV=False) = 0.8675181246132833
P(3 times=Negated | RSV=False) = 1.0507022193165766E-4
P(3 times=Present | RSV=False) = 0.13237680516478514
P(3 times=Not Mentioned | RSV=True) = 0.9324503311258279
P(3 times=Negated | RSV=True) = 6.622516556291391E-4
P(3 times=Present | RSV=True) = 0.06688741721854305
P(2 times=Not Mentioned | RSV=False) = 0.8121577921244031
P(2 times=Negated | RSV=False) = 8.172128372462263E-5
P(2 times=Present | RSV=False) = 0.18776048659187222
P(2 times=Not Mentioned | RSV=True) = 0.9
P(2 times=Negated | RSV=True) = 6.622516556291391E-4
P(2 times=Present | RSV=True) = 0.09933774834437085
P(Radiologic Impression=Not Mentioned | RSV=False) = 0.13800389927268059
P(Radiologic Impression=Negated | RSV=False) = 0.002486661919049231
P(Radiologic Impression=Present | RSV=False) = 0.8595094388082702
P(Radiologic Impression=Not Mentioned | RSV=True) = 0.07748344370860927
P(Radiologic Impression=Negated | RSV=True) = 0.001986754966887417
P(Radiologic Impression=Present | RSV=True) = 0.9205298013245033
P(Progressive Metabolic Disease=Not Mentioned | RSV=False) = 0.9875783648738573
P(Progressive Metabolic Disease=Negated | RSV=False) = 8.172128372462263E-5
P(Progressive Metabolic Disease=Present | RSV=False) = 0.012339913842418017
P(Progressive Metabolic Disease=Not Mentioned | RSV=True) = 0.9774834437086093
P(Progressive Metabolic Disease=Negated | RSV=True) = 6.622516556291391E-4
P(Progressive Metabolic Disease=Present | RSV=True) = 0.02185430463576159
P(Pathologic Complete Response=Not Mentioned | RSV=False) = 0.9973965933899156
P(Pathologic Complete Response=Negated | RSV=False) = 3.5023407310552555E-5
P(Pathologic Complete Response=Present | RSV=False) = 0.0025683832027738537
P(Pathologic Complete Response=Not Mentioned | RSV=True) = 0.976158940397351
P(Pathologic Complete Response=Negated | RSV=True) = 6.622516556291391E-4
P(Pathologic Complete Response=Present | RSV=True) = 0.023178807947019868
P(High Risk Acute Leukemia=Not Mentioned | RSV=False) = 0.9959956570974935
P(High Risk Acute Leukemia=Negated | RSV=False) = 4.903277023477358E-4
P(High Risk Acute Leukemia=Present | RSV=False) = 0.003514015200158773
P(High Risk Acute Leukemia=Not Mentioned | RSV=True) = 0.9860927152317881
P(High Risk Acute Leukemia=Negated | RSV=True) = 0.0013245033112582781
P(High Risk Acute Leukemia=Present | RSV=True) = 0.012582781456953643
P(Organomegaly=Not Mentioned | RSV=False) = 0.7529682337695693
P(Organomegaly=Negated | RSV=False) = 0.24468519794062366
P(Organomegaly=Present | RSV=False) = 0.002346568289807021
P(Organomegaly=Not Mentioned | RSV=True) = 0.6854304635761589
P(Organomegaly=Negated | RSV=True) = 0.31390728476821195
P(Organomegaly=Present | RSV=True) = 6.622516556291391E-4
P(Oxygen desaturation=Not Mentioned | RSV=False) = 0.9995096722976523
P(Oxygen desaturation=Negated | RSV=False) = 3.5023407310552555E-5
P(Oxygen desaturation=Present | RSV=False) = 4.553042950371832E-4
P(Oxygen desaturation=Not Mentioned | RSV=True) = 0.9827814569536424
P(Oxygen desaturation=Negated | RSV=True) = 0.001986754966887417
P(Oxygen desaturation=Present | RSV=True) = 0.015231788079470199
P(Reactive to light=Not Mentioned | RSV=False) = 0.7941907841740897
P(Reactive to light=Negated | RSV=False) = 7.004681462110511E-5
P(Reactive to light=Present | RSV=False) = 0.20573916901128922
P(Reactive to light=Not Mentioned | RSV=True) = 0.9218543046357616
P(Reactive to light=Negated | RSV=True) = 6.622516556291391E-4
P(Reactive to light=Present | RSV=True) = 0.07748344370860927
P(Labored=Not Mentioned | RSV=False) = 0.9691677270976102
P(Labored=Negated | RSV=False) = 1.1674469103517518E-5
P(Labored=Present | RSV=False) = 0.030820598433286245
P(Labored=Not Mentioned | RSV=True) = 0.9794701986754967
P(Labored=Negated | RSV=True) = 0.001986754966887417
P(Labored=Present | RSV=True) = 0.018543046357615896
P(Numbness and Tingling=Not Mentioned | RSV=False) = 0.9914192652089147
P(Numbness and Tingling=Negated | RSV=False) = 0.0011324235030411992
P(Numbness and Tingling=Present | RSV=False) = 0.007448311288044176
P(Numbness and Tingling=Not Mentioned | RSV=True) = 0.9986754966887417
P(Numbness and Tingling=Negated | RSV=True) = 6.622516556291391E-4
P(Numbness and Tingling=Present | RSV=True) = 6.622516556291391E-4
P(Vascularity=Not Mentioned | RSV=False) = 0.9969646380330854
P(Vascularity=Negated | RSV=False) = 3.5023407310552555E-5
P(Vascularity=Present | RSV=False) = 0.003000338559604002
P(Vascularity=Not Mentioned | RSV=True) = 0.9887417218543046
P(Vascularity=Negated | RSV=True) = 6.622516556291391E-4
P(Vascularity=Present | RSV=True) = 0.010596026490066225
P(Improved - answer to question=Not Mentioned | RSV=False) = 0.8956302462145533
P(Improved - answer to question=Negated | RSV=False) = 0.005580396231481374
P(Improved - answer to question=Present | RSV=False) = 0.09878935755396523
P(Improved - answer to question=Not Mentioned | RSV=True) = 0.8947019867549669
P(Improved - answer to question=Negated | RSV=True) = 0.00728476821192053
P(Improved - answer to question=Present | RSV=True) = 0.09801324503311258
P(Peribronchial Cuffing=Not Mentioned | RSV=False) = 0.9984356211401286
P(Peribronchial Cuffing=Negated | RSV=False) = 2.3348938207035035E-5
P(Peribronchial Cuffing=Present | RSV=False) = 0.0015410299216643123
P(Peribronchial Cuffing=Not Mentioned | RSV=True) = 0.9291390728476822
P(Peribronchial Cuffing=Negated | RSV=True) = 6.622516556291391E-4
P(Peribronchial Cuffing=Present | RSV=True) = 0.07019867549668875
P(Sips=Not Mentioned | RSV=False) = 0.9976884551175035
P(Sips=Negated | RSV=False) = 2.3348938207035035E-5
P(Sips=Present | RSV=False) = 0.0022881959442894334
P(Sips=Not Mentioned | RSV=True) = 0.9920529801324504
P(Sips=Negated | RSV=True) = 6.622516556291391E-4
P(Sips=Present | RSV=True) = 0.00728476821192053
P(Well-hydrated=Not Mentioned | RSV=False) = 0.9888158585988303
P(Well-hydrated=Negated | RSV=False) = 4.669787641407007E-5
P(Well-hydrated=Present | RSV=False) = 0.011137443524755711
P(Well-hydrated=Not Mentioned | RSV=True) = 0.9662251655629139
P(Well-hydrated=Negated | RSV=True) = 0.0013245033112582781
P(Well-hydrated=Present | RSV=True) = 0.03245033112582781
P(Mildly dehydrated=Not Mentioned | RSV=False) = 0.9986224126457849
P(Mildly dehydrated=Negated | RSV=False) = 1.1674469103517518E-5
P(Mildly dehydrated=Present | RSV=False) = 0.0013659128851115495
P(Mildly dehydrated=Not Mentioned | RSV=True) = 0.9953642384105961
P(Mildly dehydrated=Negated | RSV=True) = 6.622516556291391E-4
P(Mildly dehydrated=Present | RSV=True) = 0.003973509933774834
P(4 times=Not Mentioned | RSV=False) = 0.9215942655007764
P(4 times=Negated | RSV=False) = 3.5023407310552555E-5
P(4 times=Present | RSV=False) = 0.0783707110919131
P(4 times=Not Mentioned | RSV=True) = 0.9609271523178808
P(4 times=Negated | RSV=True) = 6.622516556291391E-4
P(4 times=Present | RSV=True) = 0.038410596026490065
P(Much=Not Mentioned | RSV=False) = 0.8353783111712995
P(Much=Negated | RSV=False) = 0.0079970113359095
P(Much=Present | RSV=False) = 0.15662467749279102
P(Much=Not Mentioned | RSV=True) = 0.8735099337748344
P(Much=Negated | RSV=True) = 0.02119205298013245
P(Much=Present | RSV=True) = 0.10529801324503311
P(Swollen Lymph Node=Not Mentioned | RSV=False) = 0.6543072953757428
P(Swollen Lymph Node=Negated | RSV=False) = 0.32027738538589956
P(Swollen Lymph Node=Present | RSV=False) = 0.025415319238357634
P(Swollen Lymph Node=Not Mentioned | RSV=True) = 0.6112582781456953
P(Swollen Lymph Node=Negated | RSV=True) = 0.3741721854304636
P(Swollen Lymph Node=Present | RSV=True) = 0.01456953642384106
P(Complete Pharyngeal Contraction=Not Mentioned | RSV=False) = 0.9188974631378638
P(Complete Pharyngeal Contraction=Negated | RSV=False) = 0.0027668491775336515
P(Complete Pharyngeal Contraction=Present | RSV=False) = 0.07833568768460254
P(Complete Pharyngeal Contraction=Not Mentioned | RSV=True) = 0.7947019867549668
P(Complete Pharyngeal Contraction=Negated | RSV=True) = 0.0033112582781456954
P(Complete Pharyngeal Contraction=Present | RSV=True) = 0.20198675496688742
P(Laboratory observation=Not Mentioned | RSV=False) = 0.8861622517716007
P(Laboratory observation=Negated | RSV=False) = 0.001377587354215067
P(Laboratory observation=Present | RSV=False) = 0.11246016087418424
P(Laboratory observation=Not Mentioned | RSV=True) = 0.7125827814569536
P(Laboratory observation=Negated | RSV=True) = 6.622516556291391E-4
P(Laboratory observation=Present | RSV=True) = 0.2867549668874172
P(Abnormal balance=Not Mentioned | RSV=False) = 0.9835389985640403
P(Abnormal balance=Negated | RSV=False) = 0.013857594825875293
P(Abnormal balance=Present | RSV=False) = 0.0026034066100844066
P(Abnormal balance=Not Mentioned | RSV=True) = 0.9947019867549669
P(Abnormal balance=Negated | RSV=True) = 0.004635761589403974
P(Abnormal balance=Present | RSV=True) = 6.622516556291391E-4
P(Crutches Usually Used=Not Mentioned | RSV=False) = 0.981997968642376
P(Crutches Usually Used=Negated | RSV=False) = 4.669787641407007E-4
P(Crutches Usually Used=Present | RSV=False) = 0.01753505259348331
P(Crutches Usually Used=Not Mentioned | RSV=True) = 0.9986754966887417
P(Crutches Usually Used=Negated | RSV=True) = 6.622516556291391E-4
P(Crutches Usually Used=Present | RSV=True) = 6.622516556291391E-4
P(High risk=Not Mentioned | RSV=False) = 0.9959956570974935
P(High risk=Negated | RSV=False) = 4.903277023477358E-4
P(High risk=Present | RSV=False) = 0.003514015200158773
P(High risk=Not Mentioned | RSV=True) = 0.9860927152317881
P(High risk=Negated | RSV=True) = 0.0013245033112582781
P(High risk=Present | RSV=True) = 0.012582781456953643
P(Completely Able=Not Mentioned | RSV=False) = 0.955018270544147
P(Completely Able=Negated | RSV=False) = 0.005755513268034136
P(Completely Able=Present | RSV=False) = 0.03922621618781886
P(Completely Able=Not Mentioned | RSV=True) = 0.9874172185430463
P(Completely Able=Negated | RSV=True) = 6.622516556291391E-4
P(Completely Able=Present | RSV=True) = 0.011920529801324504
P(Complete Agreement=Not Mentioned | RSV=False) = 0.95499492160594
P(Complete Agreement=Negated | RSV=False) = 0.005755513268034136
