===== Class Prior Probabilities =====
P(HMPV=False) = 0.9972732508256643
P(HMPV=True) = 0.002726749174335649

===== Conditional Probabilities =====
P(AGE=Not Mentioned | HMPV=False) = 1.1784809380708267E-4
P(Visual Impairment=Not Mentioned | HMPV=True) = 0.9829059829059829
P(Visual Impairment=Negated | HMPV=True) = 0.004273504273504274
P(Visual Impairment=Present | HMPV=True) = 0.01282051282051282
P(Social History=Not Mentioned | HMPV=False) = 0.142964892225378
P(Social History=Negated | HMPV=False) = 0.029521643312552297
P(Social History=Present | HMPV=False) = 0.8275134644620697
P(Social History=Not Mentioned | HMPV=True) = 0.14957264957264957
P(Social History=Negated | HMPV=True) = 0.017094017094017096
P(Social History=Present | HMPV=True) = 0.8333333333333334
P(Weakness=Not Mentioned | HMPV=False) = 0.6877659010288381
P(Weakness=Negated | HMPV=False) = 0.10003181973530695
P(Weakness=Present | HMPV=False) = 0.21220227923585494
P(Weakness=Not Mentioned | HMPV=True) = 0.7478632478632479
P(Weakness=Negated | HMPV=True) = 0.03418803418803419
P(Weakness=Present | HMPV=True) = 0.21794871794871795
P(Distention=Not Mentioned | HMPV=False) = 0.9884388295051442
P(Distention=Negated | HMPV=False) = 0.004867240993247145
P(Distention=Present | HMPV=False) = 0.006693929501608665
P(Distention=Not Mentioned | HMPV=True) = 0.9743589743589743
P(Distention=Negated | HMPV=True) = 0.004273504273504274
P(Distention=Present | HMPV=True) = 0.021367521367521368
P(Center of town=Not Mentioned | HMPV=False) = 0.9753927380292977
P(Center of town=Negated | HMPV=False) = 1.0606578435647531E-4
P(Center of town=Present | HMPV=False) = 0.0245011961863458
P(Center of town=Not Mentioned | HMPV=True) = 0.9786324786324786
P(Center of town=Negated | HMPV=True) = 0.004273504273504274
P(Center of town=Present | HMPV=True) = 0.017094017094017096
P(Close=Not Mentioned | HMPV=False) = 0.9419230905212544
P(Close=Negated | HMPV=False) = 0.0012020788893733869
P(Close=Present | HMPV=False) = 0.056874830589372205
P(Close=Not Mentioned | HMPV=True) = 0.9743589743589743
P(Close=Negated | HMPV=True) = 0.004273504273504274
P(Close=Present | HMPV=True) = 0.021367521367521368
P(Skin Bruise=Not Mentioned | HMPV=False) = 0.9524471733468469
P(Skin Bruise=Negated | HMPV=False) = 0.00971091181219285
P(Skin Bruise=Present | HMPV=False) = 0.03784191484096025
P(Skin Bruise=Not Mentioned | HMPV=True) = 0.9829059829059829
P(Skin Bruise=Negated | HMPV=True) = 0.008547008547008548
P(Skin Bruise=Present | HMPV=True) = 0.008547008547008548
P(Full Term Birth=Not Mentioned | HMPV=False) = 0.9842315533923374
P(Full Term Birth=Negated | HMPV=False) = 5.89254357535974E-5
P(Full Term Birth=Present | HMPV=False) = 0.015709521171909067
P(Full Term Birth=Not Mentioned | HMPV=True) = 0.9487179487179487
P(Full Term Birth=Negated | HMPV=True) = 0.004273504273504274
P(Full Term Birth=Present | HMPV=True) = 0.04700854700854701
P(Tachycardia by ECG Finding=Not Mentioned | HMPV=False) = 0.9409802835491968
P(Tachycardia by ECG Finding=Negated | HMPV=False) = 0.016487336923856552
P(Tachycardia by ECG Finding=Present | HMPV=False) = 0.0425323795269466
P(Tachycardia by ECG Finding=Not Mentioned | HMPV=True) = 0.7606837606837606
P(Tachycardia by ECG Finding=Negated | HMPV=True) = 0.017094017094017096
P(Tachycardia by ECG Finding=Present | HMPV=True) = 0.2222222222222222
P(Karnofsky Performance Status 100=Not Mentioned | HMPV=False) = 0.6798345373764039
P(Karnofsky Performance Status 100=Negated | HMPV=False) = 7.071052290431687E-4
P(Karnofsky Performance Status 100=Present | HMPV=False) = 0.3194583573945529
P(Karnofsky Performance Status 100=Not Mentioned | HMPV=True) = 0.6196581196581197
P(Karnofsky Performance Status 100=Negated | HMPV=True) = 0.004273504273504274
P(Karnofsky Performance Status 100=Present | HMPV=True) = 0.37606837606837606
P(Resident - answer to question=Not Mentioned | HMPV=False) = 0.6273201890327978
P(Resident - answer to question=Negated | HMPV=False) = 0.0016616972882514465
P(Resident - answer to question=Present | HMPV=False) = 0.37101811367895066
P(Resident - answer to question=Not Mentioned | HMPV=True) = 0.48717948717948717
P(Resident - answer to question=Negated | HMPV=True) = 0.004273504273504274
P(Resident - answer to question=Present | HMPV=True) = 0.5085470085470085
P(Else=Not Mentioned | HMPV=False) = 0.9829705490672104
P(Else=Negated | HMPV=False) = 7.778157519474857E-4
P(Else=Present | HMPV=False) = 0.01625163518084216
P(Else=Not Mentioned | HMPV=True) = 0.9871794871794872
P(Else=Negated | HMPV=True) = 0.004273504273504274
P(Else=Present | HMPV=True) = 0.008547008547008548
P(At work=Not Mentioned | HMPV=False) = 0.9785511413856905
P(At work=Negated | HMPV=False) = 2.2391665586367013E-4
P(At work=Present | HMPV=False) = 0.02122494195844578
P(At work=Not Mentioned | HMPV=True) = 0.9871794871794872
P(At work=Negated | HMPV=True) = 0.004273504273504274
P(At work=Present | HMPV=True) = 0.008547008547008548
P(Numbness or tingling=Not Mentioned | HMPV=False) = 0.9648686552037052
P(Numbness or tingling=Negated | HMPV=False) = 0.016451981662404393
P(Numbness or tingling=Present | HMPV=False) = 0.018679363133890375
P(Numbness or tingling=Not Mentioned | HMPV=True) = 0.9871794871794872
P(Numbness or tingling=Negated | HMPV=True) = 0.004273504273504274
P(Numbness or tingling=Present | HMPV=True) = 0.008547008547008548
P(3 to 5 days=Not Mentioned | HMPV=False) = 0.9670724665008897
P(3 to 5 days=Negated | HMPV=False) = 1.0606578435647531E-4
P(3 to 5 days=Present | HMPV=False) = 0.03282146771475375
P(3 to 5 days=Not Mentioned | HMPV=True) = 0.9914529914529915
P(3 to 5 days=Negated | HMPV=True) = 0.004273504273504274
P(3 to 5 days=Present | HMPV=True) = 0.004273504273504274
P(Slightly Agree=Not Mentioned | HMPV=False) = 0.9191778723203659
P(Slightly Agree=Negated | HMPV=False) = 7.071052290431687E-4
P(Slightly Agree=Present | HMPV=False) = 0.08011502245059102
P(Slightly Agree=Not Mentioned | HMPV=True) = 0.8632478632478633
P(Slightly Agree=Negated | HMPV=True) = 0.004273504273504274
P(Slightly Agree=Present | HMPV=True) = 0.13247863247863248
P(Nausea or vomiting=Not Mentioned | HMPV=False) = 0.9315050734800184
P(Nausea or vomiting=Negated | HMPV=False) = 0.03780655957950809
P(Nausea or vomiting=Present | HMPV=False) = 0.030688366940473524
P(Nausea or vomiting=Not Mentioned | HMPV=True) = 0.9188034188034188
P(Nausea or vomiting=Negated | HMPV=True) = 0.042735042735042736
P(Nausea or vomiting=Present | HMPV=True) = 0.038461538461538464
P(Copious=Not Mentioned | HMPV=False) = 0.9829823341543611
P(Copious=Negated | HMPV=False) = 1.4142104580863374E-4
P(Copious=Present | HMPV=False) = 0.016876244799830294
P(Copious=Not Mentioned | HMPV=True) = 0.9743589743589743
P(Copious=Negated | HMPV=True) = 0.004273504273504274
P(Copious=Present | HMPV=True) = 0.021367521367521368
P(Usually=Not Mentioned | HMPV=False) = 0.9775376238907286
P(Usually=Negated | HMPV=False) = 0.0013317148480313011
P(Usually=Present | HMPV=False) = 0.021130661261240028
P(Usually=Not Mentioned | HMPV=True) = 0.9572649572649573
P(Usually=Negated | HMPV=True) = 0.004273504273504274
P(Usually=Present | HMPV=True) = 0.038461538461538464
P(New or Worsening Symptom=Not Mentioned | HMPV=False) = 0.9665774928405596
P(New or Worsening Symptom=Negated | HMPV=False) = 3.8890787597374284E-4
P(New or Worsening Symptom=Present | HMPV=False) = 0.0330335992834667
P(New or Worsening Symptom=Not Mentioned | HMPV=True) = 0.9914529914529915
P(New or Worsening Symptom=Negated | HMPV=True) = 0.004273504273504274
P(New or Worsening Symptom=Present | HMPV=True) = 0.004273504273504274
P(Too early=Not Mentioned | HMPV=False) = 0.9940603160760374
P(Too early=Negated | HMPV=False) = 1.178508715071948E-4
P(Too early=Present | HMPV=False) = 0.005821833052455423
P(Too early=Not Mentioned | HMPV=True) = 0.9572649572649573
P(Too early=Negated | HMPV=True) = 0.004273504273504274
P(Too early=Present | HMPV=True) = 0.038461538461538464
P(Overdose=Not Mentioned | HMPV=False) = 0.9885213251151992
P(Overdose=Negated | HMPV=False) = 5.067587474809377E-4
P(Overdose=Present | HMPV=False) = 0.010971916137319836
P(Overdose=Not Mentioned | HMPV=True) = 0.9914529914529915
P(Overdose=Negated | HMPV=True) = 0.004273504273504274
P(Overdose=Present | HMPV=True) = 0.004273504273504274
P(3 times=Not Mentioned | HMPV=False) = 0.8552437745277126
P(3 times=Negated | HMPV=False) = 8.249561005503636E-5
P(3 times=Present | HMPV=False) = 0.14467372986223234
P(3 times=Not Mentioned | HMPV=True) = 0.8675213675213675
P(3 times=Negated | HMPV=True) = 0.004273504273504274
P(3 times=Present | HMPV=True) = 0.1282051282051282
P(2 times=Not Mentioned | HMPV=False) = 0.7926060363216386
P(2 times=Negated | HMPV=False) = 7.071052290431687E-5
P(2 times=Present | HMPV=False) = 0.20732325315545708
P(2 times=Not Mentioned | HMPV=True) = 0.782051282051282
P(2 times=Negated | HMPV=True) = 0.004273504273504274
P(2 times=Present | HMPV=True) = 0.21367521367521367
P(Unable to Do=Not Mentioned | HMPV=False) = 0.8868867335273944
P(Unable to Do=Negated | HMPV=False) = 6.953201418924493E-4
P(Unable to Do=Present | HMPV=False) = 0.11241794633071311
P(Unable to Do=Not Mentioned | HMPV=True) = 0.8675213675213675
P(Unable to Do=Negated | HMPV=True) = 0.004273504273504274
P(Unable to Do=Present | HMPV=True) = 0.1282051282051282
P(Moderate Extremity Pain=Not Mentioned | HMPV=False) = 0.9013706056356287
P(Moderate Extremity Pain=Negated | HMPV=False) = 2.5927191731582854E-4
P(Moderate Extremity Pain=Present | HMPV=False) = 0.0983701224470555
P(Moderate Extremity Pain=Not Mentioned | HMPV=True) = 0.8461538461538461
P(Moderate Extremity Pain=Negated | HMPV=True) = 0.004273504273504274
P(Moderate Extremity Pain=Present | HMPV=True) = 0.14957264957264957
P(Borg Category-Ratio 10 Perceived Exertion Score 3=Not Mentioned | HMPV=False) = 0.9033269301026481
P(Borg Category-Ratio 10 Perceived Exertion Score 3=Negated | HMPV=False) = 2.5927191731582854E-4
P(Borg Category-Ratio 10 Perceived Exertion Score 3=Present | HMPV=False) = 0.09641379798003606
P(Borg Category-Ratio 10 Perceived Exertion Score 3=Not Mentioned | HMPV=True) = 0.8461538461538461
P(Borg Category-Ratio 10 Perceived Exertion Score 3=Negated | HMPV=True) = 0.004273504273504274
P(Borg Category-Ratio 10 Perceived Exertion Score 3=Present | HMPV=True) = 0.14957264957264957
P(Radiologic Impression=Not Mentioned | HMPV=False) = 0.19788339834773078
P(Radiologic Impression=Negated | HMPV=False) = 0.002380587604445335
P(Radiologic Impression=Present | HMPV=False) = 0.7997360140478239
P(Radiologic Impression=Not Mentioned | HMPV=True) = 0.1623931623931624
P(Radiologic Impression=Negated | HMPV=True) = 0.004273504273504274
P(Radiologic Impression=Present | HMPV=True) = 0.8333333333333334
P(No Hand Mobility=Not Mentioned | HMPV=False) = 0.13291221288581428
P(No Hand Mobility=Negated | HMPV=False) = 0.0017795481597586414
P(No Hand Mobility=Present | HMPV=False) = 0.8653082389544271
P(No Hand Mobility=Not Mentioned | HMPV=True) = 0.16666666666666666
P(No Hand Mobility=Negated | HMPV=True) = 0.008547008547008548
P(No Hand Mobility=Present | HMPV=True) = 0.8247863247863247
P(No Support Needed=Not Mentioned | HMPV=False) = 0.13291221288581428
P(No Support Needed=Negated | HMPV=False) = 0.0017795481597586414
P(No Support Needed=Present | HMPV=False) = 0.8653082389544271
P(No Support Needed=Not Mentioned | HMPV=True) = 0.16666666666666666
P(No Support Needed=Negated | HMPV=True) = 0.008547008547008548
P(No Support Needed=Present | HMPV=True) = 0.8247863247863247
P(Pathologic Complete Response=Not Mentioned | HMPV=False) = 0.998067245707282
P(Pathologic Complete Response=Negated | HMPV=False) = 3.5355261452158435E-5
P(Pathologic Complete Response=Present | HMPV=False) = 0.0018973990312658362
P(Pathologic Complete Response=Not Mentioned | HMPV=True) = 0.9871794871794872
P(Pathologic Complete Response=Negated | HMPV=True) = 0.004273504273504274
P(Pathologic Complete Response=Present | HMPV=True) = 0.008547008547008548
P(Severe Extremity Pain=Not Mentioned | HMPV=False) = 0.9041165309417463
P(Severe Extremity Pain=Negated | HMPV=False) = 0.003535526145215844
P(Severe Extremity Pain=Present | HMPV=False) = 0.09234794291303784
P(Severe Extremity Pain=Not Mentioned | HMPV=True) = 0.8589743589743589
P(Severe Extremity Pain=Negated | HMPV=True) = 0.01282051282051282
P(Severe Extremity Pain=Present | HMPV=True) = 0.1282051282051282
P(Borg Category-Ratio 10 Perceived Exertion Score 5=Not Mentioned | HMPV=False) = 0.9139570787125971
P(Borg Category-Ratio 10 Perceived Exertion Score 5=Negated | HMPV=False) = 0.0030641226591870646
P(Borg Category-Ratio 10 Perceived Exertion Score 5=Present | HMPV=False) = 0.08297879862821586
P(Borg Category-Ratio 10 Perceived Exertion Score 5=Not Mentioned | HMPV=True) = 0.8589743589743589
P(Borg Category-Ratio 10 Perceived Exertion Score 5=Negated | HMPV=True) = 0.01282051282051282
P(Borg Category-Ratio 10 Perceived Exertion Score 5=Present | HMPV=True) = 0.1282051282051282
P(High Risk Acute Leukemia=Not Mentioned | HMPV=False) = 0.9960166405430568
P(High Risk Acute Leukemia=Negated | HMPV=False) = 5.303289217823766E-4
P(High Risk Acute Leukemia=Present | HMPV=False) = 0.0034530305351608073
P(High Risk Acute Leukemia=Not Mentioned | HMPV=True) = 0.9743589743589743
P(High Risk Acute Leukemia=Negated | HMPV=True) = 0.004273504273504274
P(High Risk Acute Leukemia=Present | HMPV=True) = 0.021367521367521368
P(Organomegaly=Not Mentioned | HMPV=False) = 0.7867724181820325
P(Organomegaly=Negated | HMPV=False) = 0.2109648450850294
P(Organomegaly=Present | HMPV=False) = 0.00226273673293814
P(Organomegaly=Not Mentioned | HMPV=True) = 0.7863247863247863
P(Organomegaly=Negated | HMPV=True) = 0.2094017094017094
P(Organomegaly=Present | HMPV=True) = 0.004273504273504274
P(Rambling=Not Mentioned | HMPV=False) = 0.9923986187877859
P(Rambling=Negated | HMPV=False) = 3.5355261452158435E-5
P(Rambling=Present | HMPV=False) = 0.0075660259507619055
P(Rambling=Not Mentioned | HMPV=True) = 0.9914529914529915
P(Rambling=Negated | HMPV=True) = 0.004273504273504274
P(Rambling=Present | HMPV=True) = 0.004273504273504274
P(Reactive to light=Not Mentioned | HMPV=False) = 0.7872673918423627
P(Reactive to light=Negated | HMPV=False) = 5.89254357535974E-5
P(Reactive to light=Present | HMPV=False) = 0.21267368272188372
P(Reactive to light=Not Mentioned | HMPV=True) = 0.8803418803418803
P(Reactive to light=Negated | HMPV=True) = 0.004273504273504274
P(Reactive to light=Present | HMPV=True) = 0.11538461538461539
P(Numbness and Tingling=Not Mentioned | HMPV=False) = 0.9913026056827691
P(Numbness and Tingling=Negated | HMPV=False) = 0.0011667236279212284
P(Numbness and Tingling=Present | HMPV=False) = 0.007530670689309747
P(Numbness and Tingling=Not Mentioned | HMPV=True) = 0.9914529914529915
P(Numbness and Tingling=Negated | HMPV=True) = 0.004273504273504274
P(Numbness and Tingling=Present | HMPV=True) = 0.004273504273504274
P(Peribronchial Cuffing=Not Mentioned | HMPV=False) = 0.9984561535832558
P(Peribronchial Cuffing=Negated | HMPV=False) = 2.357017430143896E-5
P(Peribronchial Cuffing=Present | HMPV=False) = 0.0015202762424428129
P(Peribronchial Cuffing=Not Mentioned | HMPV=True) = 0.9230769230769231
P(Peribronchial Cuffing=Negated | HMPV=True) = 0.004273504273504274
P(Peribronchial Cuffing=Present | HMPV=True) = 0.07264957264957266
P(Moderate Response=Not Mentioned | HMPV=False) = 0.8961851672893121
P(Moderate Response=Negated | HMPV=False) = 2.5927191731582854E-4
P(Moderate Response=Present | HMPV=False) = 0.10355556079337207
P(Moderate Response=Not Mentioned | HMPV=True) = 0.8290598290598291
P(Moderate Response=Negated | HMPV=True) = 0.004273504273504274
P(Moderate Response=Present | HMPV=True) = 0.16666666666666666
P(Uncertain - Response=Not Mentioned | HMPV=False) = 0.9837365797320071
P(Uncertain - Response=Negated | HMPV=False) = 1.7677630726079218E-4
P(Uncertain - Response=Present | HMPV=False) = 0.01608664396073209
P(Uncertain - Response=Not Mentioned | HMPV=True) = 0.9829059829059829
P(Uncertain - Response=Negated | HMPV=True) = 0.004273504273504274
P(Uncertain - Response=Present | HMPV=True) = 0.01282051282051282
P(Mass Effect=Not Mentioned | HMPV=False) = 0.989746974178874
P(Mass Effect=Negated | HMPV=False) = 0.0015320613295935323
P(Mass Effect=Present | HMPV=False) = 0.008720964491532415
P(Mass Effect=Not Mentioned | HMPV=True) = 0.9871794871794872
P(Mass Effect=Negated | HMPV=True) = 0.004273504273504274
P(Mass Effect=Present | HMPV=True) = 0.008547008547008548
P(Well-hydrated=Not Mentioned | HMPV=False) = 0.9899001803118334
P(Well-hydrated=Negated | HMPV=False) = 4.714034860287792E-5
P(Well-hydrated=Present | HMPV=False) = 0.010052679339563716
P(Well-hydrated=Not Mentioned | HMPV=True) = 0.9829059829059829
P(Well-hydrated=Negated | HMPV=True) = 0.004273504273504274
P(Well-hydrated=Present | HMPV=True) = 0.01282051282051282
P(4 times=Not Mentioned | HMPV=False) = 0.9168208548902219
P(4 times=Negated | HMPV=False) = 5.89254357535974E-5
P(4 times=Present | HMPV=False) = 0.08312021967402448
P(4 times=Not Mentioned | HMPV=True) = 0.9145299145299145
P(4 times=Negated | HMPV=True) = 0.004273504273504274
P(4 times=Present | HMPV=True) = 0.0811965811965812
P(Much=Not Mentioned | HMPV=False) = 0.8354094728530518
P(Much=Negated | HMPV=False) = 0.007825297868077735
P(Much=Present | HMPV=False) = 0.15676522927887052
P(Much=Not Mentioned | HMPV=True) = 0.8461538461538461
P(Much=Negated | HMPV=True) = 0.021367521367521368
P(Much=Present | HMPV=True) = 0.13247863247863248
P(Swollen Lymph Node=Not Mentioned | HMPV=False) = 0.6847489187182539
P(Swollen Lymph Node=Negated | HMPV=False) = 0.29169269206745785
P(Swollen Lymph Node=Present | HMPV=False) = 0.02355838921428824
P(Swollen Lymph Node=Not Mentioned | HMPV=True) = 0.7094017094017094
P(Swollen Lymph Node=Negated | HMPV=True) = 0.2777777777777778
P(Swollen Lymph Node=Present | HMPV=True) = 0.01282051282051282
P(Residue on Tongue=Not Mentioned | HMPV=False) = 0.9744027907086373
P(Residue on Tongue=Negated | HMPV=False) = 0.0019091841184165556
P(Residue on Tongue=Present | HMPV=False) = 0.023688025172946155
P(Residue on Tongue=Not Mentioned | HMPV=True) = 0.9743589743589743
P(Residue on Tongue=Negated | HMPV=True) = 0.004273504273504274
P(Residue on Tongue=Present | HMPV=True) = 0.021367521367521368
P(Laboratory observation=Not Mentioned | HMPV=False) = 0.8889491237787703
P(Laboratory observation=Negated | HMPV=False) = 0.0012727894122777038
P(Laboratory observation=Present | HMPV=False) = 0.10977808680895196
P(Laboratory observation=Not Mentioned | HMPV=True) = 0.7606837606837606
P(Laboratory observation=Negated | HMPV=True) = 0.004273504273504274
P(Laboratory observation=Present | HMPV=True) = 0.23504273504273504
P(Location of Pharyngeal Residue Following Swallowing=Not Mentioned | HMPV=False) = 0.9740845933555679
P(Location of Pharyngeal Residue Following Swallowing=Negated | HMPV=False) = 6.599648804402908E-4
P(Location of Pharyngeal Residue Following Swallowing=Present | HMPV=False) = 0.025255441763991845
P(Location of Pharyngeal Residue Following Swallowing=Not Mentioned | HMPV=True) = 0.9829059829059829
P(Location of Pharyngeal Residue Following Swallowing=Negated | HMPV=True) = 0.004273504273504274
P(Location of Pharyngeal Residue Following Swallowing=Present | HMPV=True) = 0.01282051282051282
P(Location of Oral Residue Following Swallowing=Not Mentioned | HMPV=False) = 0.9740845933555679
P(Location of Oral Residue Following Swallowing=Negated | HMPV=False) = 6.599648804402908E-4
P(Location of Oral Residue Following Swallowing=Present | HMPV=False) = 0.025255441763991845
